Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
63,15,493,1004,0.774,0.387,167
63,16,498,1000,0.826,0.413,121
63,17,498,1000,0.000,0.000,58
63,18,495,1000,0.387,0.194,118
63,19,491,1000,0.516,0.258,26
63,20,500,1000,1.161,0.581,110
63,21,504,1000,0.516,0.258,100
63,22,500,1000,0.516,0.258,53
63,23,502,1000,0.258,0.129,81
63,24,506,1000,0.516,0.258,92
63,25,504,996,0.577,0.288,85
63,26,506,991,0.695,0.347,147
63,27,508,989,0.365,0.182,96
63,28,510,991,0.365,0.182,79
63,29,510,991,0.000,0.000,87
63,30,515,989,0.695,0.347,121
63,31,517,987,0.365,0.182,101
63,32,517,983,0.516,0.258,221
63,33,513,983,0.516,0.258,85
63,34,517,979,0.730,0.365,95
63,35,517,979,0.000,0.000,87
63,36,521,979,0.516,0.258,51
63,37,523,979,0.258,0.129,53
63,38,525,981,0.365,0.182,34
63,39,530,981,0.645,0.323,11
63,40,534,981,0.516,0.258,79
63,41,536,981,0.258,0.129,138
63,42,538,981,0.258,0.129,118
63,43,538,976,0.645,0.323,46
63,44,540,972,0.577,0.288,52
63,45,542,972,0.258,0.129,68
63,46,542,972,0.000,0.000,41
63,47,547,964,1.217,0.608,81
63,48,547,959,0.645,0.323,56
63,49,547,957,0.258,0.129,84
63,50,547,953,0.516,0.258,69
63,51,547,951,0.258,0.129,108
63,52,547,951,0.000,0.000,130
63,53,547,947,0.516,0.258,60
63,54,547,936,1.419,0.710,88
63,55,549,934,0.365,0.182,85
63,56,553,932,0.577,0.288,32
63,57,555,923,1.189,0.595,76
63,58,557,923,0.258,0.129,7
63,59,557,917,0.774,0.387,85
63,60,560,914,0.547,0.274,30
63,61,560,906,1.032,0.516,49
63,62,560,904,0.258,0.129,93
63,63,560,902,0.258,0.129,102
63,64,555,897,0.912,0.456,27
63,65,557,893,0.577,0.288,33
63,66,564,900,1.277,0.639,42
63,67,564,900,0.000,0.000,101
63,68,564,900,0.000,0.000,79
63,69,568,906,0.930,0.465,35
63,70,572,906,0.516,0.258,1
63,71,572,902,0.516,0.258,77
63,72,570,893,1.189,0.595,24
63,73,570,893,0.000,0.000,72
63,74,566,893,0.516,0.258,47
63,75,566,893,0.000,0.000,124
63,76,566,893,0.000,0.000,44
63,77,564,893,0.258,0.129,113
63,78,560,887,0.930,0.465,61
63,79,555,887,0.645,0.323,96
63,80,553,887,0.258,0.129,103
63,81,547,882,1.008,0.504,31
63,82,540,880,0.939,0.470,39
63,83,536,876,0.730,0.365,42
63,84,530,870,1.095,0.547,83
63,85,528,865,0.695,0.347,98
63,86,528,857,1.032,0.516,86
63,87,525,857,0.387,0.194,97
63,88,523,857,0.258,0.129,70
63,89,521,859,0.365,0.182,24
63,90,519,859,0.258,0.129,1
63,91,519,859,0.000,0.000,53
63,92,517,859,0.258,0.129,52
63,93,510,855,1.040,0.520,48
63,94,508,855,0.258,0.129,25
63,95,504,846,1.271,0.635,57
63,96,504,846,0.000,0.000,76
63,97,508,842,0.730,0.365,42
63,98,510,842,0.258,0.129,95
63,99,500,838,1.389,0.695,58
63,100,502,835,0.465,0.233,91
63,101,491,831,1.510,0.755,30
63,102,491,831,0.000,0.000,129
63,103,485,831,0.774,0.387,38
63,104,478,827,1.040,0.520,6
63,105,476,823,0.577,0.288,41
63,106,472,814,1.271,0.635,4
63,107,470,812,0.365,0.182,46
63,108,470,810,0.258,0.129,52
63,109,455,801,2.257,1.128,26
63,110,444,797,1.510,0.755,29
64,1,495,1043,-1.000,-1.000,61
64,2,495,1043,0.000,0.000,184
64,3,489,1043,0.774,0.387,99
64,4,485,1043,0.516,0.258,112
64,5,478,1043,0.903,0.452,16
64,6,481,1043,0.387,0.194,134
64,7,485,1043,0.516,0.258,86
64,8,487,1043,0.258,0.129,96
64,9,491,1043,0.516,0.258,130
64,10,493,1043,0.258,0.129,121
64,11,498,1043,0.645,0.323,139
64,12,500,1036,0.939,0.470,110
64,13,500,1032,0.516,0.258,121
64,14,500,1036,0.516,0.258,91
64,15,500,1036,0.000,0.000,51
64,16,504,1036,0.516,0.258,119
64,17,504,1036,0.000,0.000,29
64,18,508,1034,0.577,0.288,83
64,19,510,1032,0.365,0.182,47
64,20,510,1032,0.000,0.000,169
64,21,515,1026,1.008,0.504,127
64,22,515,1026,0.000,0.000,142
64,23,517,1024,0.365,0.182,59
64,24,517,1024,0.000,0.000,93
64,25,521,1021,0.645,0.323,105
64,26,521,1021,0.000,0.000,137
64,27,521,1021,0.000,0.000,84
64,28,525,1019,0.577,0.288,157
64,29,532,1019,0.903,0.452,115
64,30,534,1019,0.258,0.129,65
64,31,534,1013,0.774,0.387,168
64,32,538,1009,0.730,0.365,119
64,33,536,1017,1.064,0.532,70
64,34,540,1015,0.577,0.288,92
64,35,540,1011,0.516,0.258,62
64,36,542,1006,0.695,0.347,117
64,37,542,1006,0.000,0.000,225
64,38,545,1006,0.387,0.194,72
64,39,549,1006,0.516,0.258,181
64,40,553,1006,0.516,0.258,175
64,41,555,1002,0.577,0.288,138
64,42,555,1000,0.258,0.129,247
64,43,560,1000,0.645,0.323,46
64,44,555,1004,0.826,0.413,144
64,45,555,1004,0.000,0.000,49
64,46,557,1002,0.365,0.182,97
64,47,560,996,0.865,0.433,25
64,48,555,996,0.645,0.323,82
64,49,555,987,1.161,0.581,69
64,50,557,985,0.365,0.182,65
64,51,560,985,0.387,0.194,31
64,52,564,981,0.730,0.365,57
64,53,566,979,0.365,0.182,136
64,54,566,972,0.903,0.452,59
64,55,570,957,2.003,1.001,69
64,56,570,966,1.161,0.581,72
64,57,575,964,0.695,0.347,27
64,58,572,953,1.471,0.735,176
64,59,572,949,0.516,0.258,91
64,60,572,949,0.000,0.000,19
64,61,570,944,0.695,0.347,138
64,62,570,934,1.290,0.645,76
64,63,570,932,0.258,0.129,82
64,64,570,934,0.258,0.129,115
64,65,575,929,0.912,0.456,108
64,66,581,936,1.189,0.595,44
64,67,587,942,1.095,0.547,73
64,68,590,942,0.387,0.194,24
64,69,590,932,1.290,0.645,77
64,70,590,944,1.548,0.774,64
64,71,592,944,0.258,0.129,32
64,72,590,936,1.064,0.532,93
64,73,590,938,0.258,0.129,147
64,74,592,944,0.816,0.408,16
64,75,592,944,0.000,0.000,15
64,76,592,944,0.000,0.000,14
64,77,592,936,1.032,0.516,170
64,78,592,949,1.677,0.839,65
64,79,594,944,0.695,0.347,139
64,80,594,947,0.387,0.194,71
64,81,596,947,0.258,0.129,66
64,82,598,951,0.577,0.288,22
64,83,598,955,0.516,0.258,19
64,84,598,957,0.258,0.129,22
64,85,598,957,0.000,0.000,28
64,86,600,959,0.365,0.182,22
64,87,600,966,0.903,0.452,54
64,88,600,966,0.000,0.000,74
64,89,600,966,0.000,0.000,35
64,90,600,966,0.000,0.000,83
64,91,602,964,0.365,0.182,74
64,92,602,966,0.258,0.129,3
64,93,600,974,1.064,0.532,43
64,94,600,974,0.000,0.000,30
64,95,600,976,0.258,0.129,39
64,96,600,976,0.000,0.000,14
64,97,600,979,0.387,0.194,0
64,98,600,979,0.000,0.000,31
64,99,600,979,0.000,0.000,40
64,100,600,979,0.000,0.000,66
64,101,594,968,1.616,0.808,16
64,102,592,970,0.365,0.182,69
64,103,583,976,1.395,0.698,47
64,104,570,974,1.697,0.848,93
64,105,564,972,0.816,0.408,62
64,106,564,970,0.258,0.129,85
64,107,562,970,0.258,0.129,40
64,108,555,968,0.939,0.470,43
64,109,553,968,0.258,0.129,16
64,110,551,968,0.258,0.129,44
65,1,532,1034,-1.000,-1.000,17
65,2,532,1034,0.000,0.000,28
65,3,517,1036,1.952,0.976,90
65,4,510,1038,0.939,0.470,84
65,5,508,1038,0.258,0.129,161
65,6,513,1032,1.008,0.504,142
65,7,513,1032,0.000,0.000,171
65,8,515,1032,0.258,0.129,65
65,9,517,1032,0.258,0.129,167
65,10,521,1032,0.516,0.258,144
65,11,525,1032,0.516,0.258,53
65,12,525,1032,0.000,0.000,133
65,13,525,1032,0.000,0.000,82
65,14,528,1032,0.387,0.194,138
65,15,530,1032,0.258,0.129,96
65,16,532,1032,0.258,0.129,236
65,17,536,1032,0.516,0.258,82
65,18,538,1032,0.258,0.129,116
65,19,542,1032,0.516,0.258,54
65,20,545,1032,0.387,0.194,120
65,21,547,1030,0.365,0.182,64
65,22,547,1026,0.516,0.258,81
65,23,547,1024,0.258,0.129,187
65,24,553,1017,1.189,0.595,34
65,25,555,1015,0.365,0.182,60
65,26,551,1015,0.516,0.258,110
65,27,553,1015,0.258,0.129,51
65,28,557,1015,0.516,0.258,107
65,29,562,1015,0.645,0.323,43
65,30,564,1015,0.258,0.129,27
65,31,562,1017,0.365,0.182,73
65,32,562,1017,0.000,0.000,66
65,33,562,1017,0.000,0.000,39
65,34,562,1017,0.000,0.000,7
65,35,564,1017,0.258,0.129,81
65,36,568,1011,0.930,0.465,191
65,37,568,1006,0.645,0.323,34
65,38,568,1006,0.000,0.000,98
65,39,568,1006,0.000,0.000,80
65,40,570,1006,0.258,0.129,35
65,41,575,1006,0.645,0.323,35
65,42,577,1006,0.258,0.129,56
65,43,577,1006,0.000,0.000,71
65,44,579,1006,0.258,0.129,35
65,45,579,1000,0.774,0.387,68
65,46,581,996,0.577,0.288,38
65,47,590,989,1.471,0.735,76
65,48,583,989,0.903,0.452,35
65,49,587,989,0.516,0.258,0
65,50,590,989,0.387,0.194,30
65,51,592,989,0.258,0.129,34
65,52,598,983,1.095,0.547,44
65,53,600,983,0.258,0.129,0
65,54,600,976,0.903,0.452,11
65,55,602,972,0.577,0.288,23
65,56,604,968,0.577,0.288,3
65,57,607,962,0.865,0.433,91
65,58,607,962,0.000,0.000,60
65,59,607,959,0.387,0.194,155
65,60,609,949,1.316,0.658,94
65,61,609,944,0.645,0.323,9
65,62,613,944,0.516,0.258,0
65,63,617,947,0.645,0.323,61
65,64,624,951,1.040,0.520,86
65,65,628,951,0.516,0.258,141
65,66,634,951,0.774,0.387,38
65,67,639,949,0.695,0.347,82
65,68,643,949,0.516,0.258,73
65,69,641,947,0.365,0.182,73
65,70,641,947,0.000,0.000,96
65,71,641,957,1.290,0.645,49
65,72,641,959,0.258,0.129,57
65,73,641,959,0.000,0.000,60
65,74,643,959,0.258,0.129,100
65,75,645,959,0.258,0.129,108
65,76,645,959,0.000,0.000,47
65,77,645,964,0.645,0.323,55
65,78,647,968,0.577,0.288,58
65,79,649,968,0.258,0.129,105
65,80,649,968,0.000,0.000,2
65,81,647,970,0.365,0.182,5
65,82,647,972,0.258,0.129,6
65,83,647,979,0.903,0.452,6
65,84,649,981,0.365,0.182,46
65,85,652,981,0.387,0.194,37
65,86,652,987,0.774,0.387,80
65,87,652,996,1.161,0.581,4
65,88,652,998,0.258,0.129,28
65,89,652,1002,0.516,0.258,78
65,90,654,1002,0.258,0.129,59
65,91,654,1004,0.258,0.129,76
65,92,654,1004,0.000,0.000,160
65,93,654,1009,0.645,0.323,104
65,94,656,1009,0.258,0.129,81
65,95,658,1009,0.258,0.129,48
65,96,658,1015,0.774,0.387,17
65,97,658,1017,0.258,0.129,3
65,98,658,1017,0.000,0.000,52
65,99,658,1011,0.774,0.387,2
65,100,654,1006,0.826,0.413,27
65,101,647,1015,1.471,0.735,59
65,102,645,1017,0.365,0.182,52
65,103,643,1024,0.939,0.470,38
65,104,643,1026,0.258,0.129,42
65,105,643,1026,0.000,0.000,13
65,106,637,1030,0.930,0.465,41
65,107,632,1032,0.695,0.347,0
65,108,632,1032,0.000,0.000,18
65,109,626,1034,0.816,0.408,38
65,110,613,1036,1.697,0.848,15
66,1,523,852,-1.000,-1.000,27
66,2,519,857,0.826,0.413,25
66,3,519,857,0.000,0.000,18
66,4,508,870,2.197,1.098,108
66,5,508,870,0.000,0.000,24
66,6,493,872,1.952,0.976,80
66,7,502,865,1.471,0.735,52
66,8,504,865,0.258,0.129,39
66,9,508,867,0.577,0.288,77
66,10,513,876,1.328,0.664,75
66,11,510,876,0.387,0.194,133
66,12,519,870,1.395,0.698,40
66,13,519,870,0.000,0.000,94
66,14,521,872,0.365,0.182,147
66,15,521,876,0.516,0.258,98
66,16,525,874,0.577,0.288,180
66,17,528,872,0.465,0.233,95
66,18,528,872,0.000,0.000,92
66,19,534,872,0.774,0.387,109
66,20,542,872,1.032,0.516,35
66,21,545,872,0.387,0.194,8
66,22,547,872,0.258,0.129,13
66,23,549,874,0.365,0.182,60
66,24,551,874,0.258,0.129,74
66,25,551,878,0.516,0.258,99
66,26,547,878,0.516,0.258,141
66,27,549,878,0.258,0.129,106
66,28,549,891,1.677,0.839,26
66,29,555,880,1.616,0.808,128
66,30,557,878,0.365,0.182,38
66,31,562,885,1.110,0.555,104
66,32,562,882,0.387,0.194,124
66,33,562,880,0.258,0.129,94
66,34,566,882,0.577,0.288,49
66,35,581,885,1.973,0.987,10
66,36,581,885,0.000,0.000,58
66,37,585,882,0.645,0.323,2
66,38,585,885,0.387,0.194,21
66,39,585,889,0.516,0.258,104
66,40,585,882,0.903,0.452,23
66,41,585,882,0.000,0.000,58
66,42,590,880,0.695,0.347,89
66,43,587,880,0.387,0.194,132
66,44,587,880,0.000,0.000,135
66,45,592,874,1.008,0.504,39
66,46,592,874,0.000,0.000,74
66,47,596,872,0.577,0.288,76
66,48,596,872,0.000,0.000,37
66,49,596,872,0.000,0.000,80
66,50,596,867,0.645,0.323,139
66,51,596,870,0.387,0.194,50
66,52,592,867,0.645,0.323,99
66,53,590,863,0.577,0.288,102
66,54,596,867,0.930,0.465,37
66,55,598,863,0.577,0.288,96
66,56,596,863,0.258,0.129,49
66,57,596,863,0.000,0.000,99
66,58,600,863,0.516,0.258,42
66,59,602,859,0.577,0.288,80
66,60,604,852,0.939,0.470,104
66,61,604,848,0.516,0.258,47
66,62,600,850,0.577,0.288,40
66,63,607,838,1.792,0.896,105
66,64,607,840,0.258,0.129,39
66,65,611,848,1.154,0.577,17
66,66,615,848,0.516,0.258,96
66,67,615,846,0.258,0.129,121
66,68,615,844,0.258,0.129,35
66,69,617,844,0.258,0.129,54
66,70,622,844,0.645,0.323,46
66,71,619,844,0.387,0.194,79
66,72,619,833,1.419,0.710,30
66,73,613,825,1.290,0.645,81
66,74,611,825,0.258,0.129,120
66,75,604,825,0.903,0.452,70
66,76,604,829,0.516,0.258,94
66,77,604,829,0.000,0.000,59
66,78,604,829,0.000,0.000,48
66,79,611,823,1.189,0.595,90
66,80,602,825,1.189,0.595,58
66,81,600,825,0.258,0.129,7
66,82,596,825,0.516,0.258,81
66,83,590,823,0.816,0.408,25
66,84,587,823,0.387,0.194,82
66,85,585,820,0.465,0.233,30
66,86,581,820,0.516,0.258,7
66,87,581,816,0.516,0.258,77
66,88,579,812,0.577,0.288,95
66,89,572,808,1.040,0.520,1
66,90,570,808,0.258,0.129,42
66,91,568,808,0.258,0.129,24
66,92,560,803,1.217,0.608,87
66,93,557,797,0.865,0.433,15
66,94,551,782,2.084,1.042,37
66,95,545,788,1.095,0.547,50
66,96,545,788,0.000,0.000,53
66,97,538,790,0.939,0.470,20
66,98,547,797,1.471,0.735,4
66,99,536,793,1.510,0.755,19
66,100,528,784,1.553,0.777,31
66,101,528,784,0.000,0.000,33
66,102,528,784,0.000,0.000,27
66,103,521,784,0.903,0.452,83
66,104,510,784,1.419,0.710,92
66,105,508,784,0.258,0.129,72
66,106,493,778,2.084,1.042,24
66,107,491,769,1.189,0.595,43
66,108,487,769,0.516,0.258,26
66,109,485,767,0.365,0.182,27
66,110,476,765,1.189,0.595,5
67,1,508,758,-1.000,-1.000,51
67,2,508,758,0.000,0.000,0
67,3,500,754,1.154,0.577,10
67,4,491,754,1.161,0.581,18
67,5,485,761,1.189,0.595,26
67,6,489,765,0.730,0.365,93
67,7,493,767,0.577,0.288,124
67,8,493,767,0.000,0.000,48
67,9,489,767,0.516,0.258,31
67,10,489,771,0.516,0.258,15
67,11,495,773,0.816,0.408,21
67,12,498,773,0.387,0.194,27
67,13,502,773,0.516,0.258,0
67,14,502,773,0.000,0.000,2
67,15,504,773,0.258,0.129,34
67,16,506,776,0.465,0.233,9
67,17,510,776,0.516,0.258,12
67,18,515,780,0.826,0.413,48
67,19,515,780,0.000,0.000,14
67,20,519,780,0.516,0.258,19
67,21,523,780,0.516,0.258,32
67,22,528,780,0.645,0.323,0
67,23,536,784,1.154,0.577,19
67,24,538,784,0.258,0.129,30
67,25,538,784,0.000,0.000,22
67,26,542,784,0.516,0.258,1
67,27,547,784,0.645,0.323,1
67,28,549,786,0.365,0.182,26
67,29,551,788,0.365,0.182,8
67,30,560,790,1.189,0.595,23
67,31,560,790,0.000,0.000,17
67,32,566,799,1.395,0.698,30
67,33,566,799,0.000,0.000,51
67,34,568,799,0.258,0.129,41
67,35,568,799,0.000,0.000,1
67,36,568,799,0.000,0.000,62
67,37,575,799,0.903,0.452,53
67,38,575,799,0.000,0.000,19
67,39,575,799,0.000,0.000,35
67,40,575,799,0.000,0.000,63
67,41,575,799,0.000,0.000,21
67,42,579,799,0.516,0.258,43
67,43,579,799,0.000,0.000,61
67,44,585,801,0.816,0.408,35
67,45,590,803,0.695,0.347,33
67,46,592,803,0.258,0.129,1
67,47,596,801,0.577,0.288,62
67,48,596,795,0.774,0.387,38
67,49,596,795,0.000,0.000,5
67,50,596,797,0.258,0.129,31
67,51,596,799,0.258,0.129,45
67,52,596,799,0.000,0.000,13
67,53,594,799,0.258,0.129,50
67,54,594,790,1.161,0.581,37
67,55,594,784,0.774,0.387,25
67,56,594,784,0.000,0.000,31
67,57,596,784,0.258,0.129,24
67,58,598,784,0.258,0.129,119
67,59,598,784,0.000,0.000,18
67,60,598,784,0.000,0.000,41
67,61,598,780,0.516,0.258,25
67,62,594,780,0.516,0.258,40
67,63,596,782,0.365,0.182,110
67,64,600,782,0.516,0.258,117
67,65,600,782,0.000,0.000,44
67,66,600,780,0.258,0.129,61
67,67,600,778,0.258,0.129,21
67,68,600,778,0.000,0.000,8
67,69,604,776,0.577,0.288,48
67,70,600,771,0.826,0.413,87
67,71,592,771,1.032,0.516,41
67,72,592,771,0.000,0.000,6
67,73,590,769,0.365,0.182,36
67,74,585,769,0.645,0.323,14
67,75,572,765,1.755,0.877,8
67,76,566,763,0.816,0.408,0
67,77,564,758,0.695,0.347,1
67,78,560,752,0.930,0.465,36
67,79,555,748,0.826,0.413,5
67,80,555,746,0.258,0.129,1
67,81,562,746,0.903,0.452,6
67,82,564,746,0.258,0.129,63
67,83,562,741,0.695,0.347,6
67,84,551,735,1.616,0.808,50
67,85,551,735,0.000,0.000,36
67,86,555,735,0.516,0.258,14
67,87,553,733,0.365,0.182,40
67,88,547,726,1.189,0.595,2
67,89,540,724,0.939,0.470,90
67,90,532,722,1.064,0.532,29
67,91,532,720,0.258,0.129,64
67,92,530,718,0.365,0.182,58
67,93,523,711,1.277,0.639,21
67,94,515,711,1.032,0.516,51
67,95,515,707,0.516,0.258,38
67,96,513,705,0.365,0.182,7
67,97,510,703,0.465,0.233,2
67,98,504,703,0.774,0.387,41
67,99,500,703,0.516,0.258,80
67,100,498,705,0.365,0.182,0
67,101,498,705,0.000,0.000,43
67,102,493,705,0.645,0.323,76
67,103,489,705,0.516,0.258,18
67,104,476,705,1.677,0.839,25
67,105,470,692,1.847,0.923,36
67,106,461,692,1.161,0.581,0
67,107,459,684,1.064,0.532,19
67,108,455,681,0.645,0.323,13
67,109,440,673,2.193,1.097,2
67,110,423,664,2.481,1.241,54
68,1,463,840,-1.000,-1.000,27
68,2,459,857,2.253,1.126,34
68,3,459,857,0.000,0.000,21
68,4,451,861,1.154,0.577,23
68,5,446,859,0.695,0.347,10
68,6,438,850,1.553,0.777,0
68,7,442,850,0.516,0.258,21
68,8,451,852,1.189,0.595,40
68,9,453,852,0.258,0.129,19
68,10,455,852,0.258,0.129,57
68,11,451,857,0.826,0.413,4
68,12,459,857,1.032,0.516,0
68,13,463,855,0.577,0.288,10
68,14,468,861,1.008,0.504,10
68,15,472,861,0.516,0.258,41
68,16,476,863,0.577,0.288,21
68,17,481,863,0.645,0.323,49
68,18,485,863,0.516,0.258,42
68,19,489,867,0.730,0.365,40
68,20,491,870,0.465,0.233,0
68,21,491,870,0.000,0.000,36
68,22,498,874,1.040,0.520,43
68,23,502,874,0.516,0.258,102
68,24,506,870,0.730,0.365,16
68,25,506,870,0.000,0.000,16
68,26,506,870,0.000,0.000,30
68,27,506,876,0.774,0.387,38
68,28,506,878,0.258,0.129,62
68,29,510,876,0.577,0.288,35
68,30,517,872,1.040,0.520,57
68,31,519,872,0.258,0.129,43
68,32,532,874,1.697,0.848,18
68,33,534,878,0.577,0.288,88
68,34,534,878,0.000,0.000,75
68,35,534,878,0.000,0.000,104
68,36,534,882,0.516,0.258,112
68,37,530,874,1.154,0.577,30
68,38,536,876,0.816,0.408,63
68,39,536,878,0.258,0.129,48
68,40,536,880,0.258,0.129,28
68,41,540,880,0.516,0.258,55
68,42,549,878,1.189,0.595,6
68,43,549,874,0.516,0.258,108
68,44,549,874,0.000,0.000,21
68,45,547,872,0.365,0.182,145
68,46,555,867,1.217,0.608,75
68,47,549,865,0.816,0.408,66
68,48,549,865,0.000,0.000,3
68,49,553,863,0.577,0.288,72
68,50,553,863,0.000,0.000,68
68,51,551,861,0.365,0.182,34
68,52,551,852,1.161,0.581,52
68,53,551,850,0.258,0.129,43
68,54,547,846,0.730,0.365,82
68,55,547,838,1.032,0.516,93
68,56,551,833,0.826,0.413,108
68,57,553,831,0.365,0.182,67
68,58,560,831,0.903,0.452,44
68,59,562,831,0.258,0.129,33
68,60,562,818,1.677,0.839,24
68,61,557,816,0.695,0.347,111
68,62,553,814,0.577,0.288,144
68,63,557,805,1.271,0.635,39
68,64,553,805,0.516,0.258,25
68,65,553,805,0.000,0.000,80
68,66,551,797,1.064,0.532,61
68,67,547,793,0.730,0.365,94
68,68,545,790,0.465,0.233,54
68,69,545,788,0.258,0.129,23
68,70,542,788,0.387,0.194,72
68,71,538,784,0.730,0.365,27
68,72,525,773,2.197,1.098,19
68,73,519,767,1.095,0.547,7
68,74,528,763,1.271,0.635,12
68,75,528,763,0.000,0.000,0
68,76,519,761,1.189,0.595,2
68,77,517,758,0.465,0.233,14
68,78,502,750,2.193,1.097,29
68,79,502,743,0.903,0.452,9
68,80,502,735,1.032,0.516,1
68,81,498,726,1.271,0.635,1
68,82,489,720,1.395,0.698,5
68,83,485,720,0.516,0.258,23
68,84,474,716,1.510,0.755,1
68,85,474,711,0.645,0.323,1
68,86,474,709,0.258,0.129,2
68,87,472,707,0.365,0.182,1
68,88,457,701,2.084,1.042,11
68,89,448,699,1.189,0.595,57
68,90,448,699,0.000,0.000,29
68,91,425,684,3.542,1.771,0
68,92,425,677,0.903,0.452,1
68,93,425,669,1.032,0.516,1
68,94,414,658,2.007,1.003,1
68,95,414,656,0.258,0.129,1
68,96,391,641,3.542,1.771,33
68,97,389,641,0.258,0.129,1
68,98,382,637,1.040,0.520,0
68,99,382,637,0.000,0.000,18
68,100,352,619,4.513,2.257,0
68,101,361,619,1.161,0.581,9
68,102,361,617,0.258,0.129,0
68,103,359,615,0.365,0.182,36
68,104,348,609,1.616,0.808,14
68,105,344,604,0.826,0.413,24
68,106,339,600,0.826,0.413,16
68,107,329,590,1.824,0.912,80
68,108,329,590,0.000,0.000,2
68,109,309,577,3.077,1.539,70
68,110,305,570,1.040,0.520,36
69,1,622,810,-1.000,-1.000,59
69,2,622,810,0.000,0.000,0
69,3,613,812,1.189,0.595,2
69,4,607,814,0.816,0.408,32
69,5,602,816,0.695,0.347,1
69,6,598,820,0.730,0.365,10
69,7,596,825,0.695,0.347,1
69,8,596,827,0.258,0.129,6
69,9,596,827,0.000,0.000,3
69,10,600,827,0.516,0.258,14
69,11,602,827,0.258,0.129,37
69,12,604,829,0.365,0.182,0
69,13,611,833,1.040,0.520,0
69,14,613,833,0.258,0.129,0
69,15,613,833,0.000,0.000,39
69,16,617,833,0.516,0.258,0
69,17,619,838,0.695,0.347,1
69,18,624,838,0.645,0.323,2
69,19,624,838,0.000,0.000,1
69,20,626,838,0.258,0.129,0
69,21,626,838,0.000,0.000,1
69,22,628,840,0.365,0.182,20
69,23,628,840,0.000,0.000,13
69,24,630,842,0.365,0.182,0
69,25,634,844,0.577,0.288,0
69,26,634,844,0.000,0.000,2
69,27,637,844,0.387,0.194,0
69,28,637,844,0.000,0.000,0
69,29,639,844,0.258,0.129,1
69,30,639,844,0.000,0.000,2
69,31,643,842,0.577,0.288,0
69,32,645,842,0.258,0.129,51
69,33,647,842,0.258,0.129,2
69,34,647,842,0.000,0.000,7
69,35,647,842,0.000,0.000,51
69,36,643,846,0.730,0.365,11
69,37,643,846,0.000,0.000,3
69,38,645,848,0.365,0.182,1
69,39,649,852,0.730,0.365,0
69,40,654,857,0.912,0.456,82
69,41,656,857,0.258,0.129,37
69,42,656,857,0.000,0.000,40
69,43,656,857,0.000,0.000,138
69,44,656,857,0.000,0.000,44
69,45,658,859,0.365,0.182,67
69,46,662,861,0.577,0.288,36
69,47,664,861,0.258,0.129,12
69,48,666,863,0.365,0.182,1
69,49,671,863,0.645,0.323,20
69,50,675,865,0.577,0.288,24
69,51,679,870,0.826,0.413,3
69,52,684,874,0.826,0.413,1
69,53,686,874,0.258,0.129,1
69,54,686,874,0.000,0.000,1
69,55,686,872,0.258,0.129,16
69,56,688,872,0.258,0.129,7
69,57,692,874,0.577,0.288,19
69,58,699,874,0.903,0.452,7
69,59,701,880,0.816,0.408,23
69,60,701,882,0.258,0.129,34
69,61,703,882,0.258,0.129,23
69,62,703,882,0.000,0.000,1
69,63,707,887,0.826,0.413,25
69,64,709,891,0.577,0.288,3
69,65,714,895,0.826,0.413,19
69,66,716,897,0.365,0.182,2
69,67,716,897,0.000,0.000,64
69,68,716,897,0.000,0.000,0
69,69,716,897,0.000,0.000,23
69,70,714,904,0.939,0.470,8
69,71,716,908,0.577,0.288,29
69,72,718,917,1.189,0.595,11
69,73,724,925,1.290,0.645,1
69,74,726,934,1.189,0.595,1
69,75,726,936,0.258,0.129,12
69,76,726,938,0.258,0.129,1
69,77,726,938,0.000,0.000,1
69,78,726,940,0.258,0.129,4
69,79,728,944,0.577,0.288,12
69,80,731,949,0.752,0.376,0
69,81,733,949,0.258,0.129,0
69,82,733,949,0.000,0.000,2
69,83,737,953,0.730,0.365,1
69,84,743,964,1.616,0.808,0
69,85,750,974,1.575,0.787,3
69,86,752,987,1.697,0.848,1
69,87,752,994,0.903,0.452,1
